2013 Federal Election House of Representatives Distribution of Preferences By Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"NSW","117","Eden-Monaro","688","Captains Flat","2","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","2","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","2","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","2","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","2","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Count","7"
"NSW","117","Eden-Monaro","688","Captains Flat","2","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Percent","2.270"
"NSW","117","Eden-Monaro","688","Captains Flat","2","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","2","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","2","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Count","4"
"NSW","117","Eden-Monaro","688","Captains Flat","2","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Percent","1.290"
"NSW","117","Eden-Monaro","688","Captains Flat","2","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","2","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Count","94"
"NSW","117","Eden-Monaro","688","Captains Flat","3","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Percent","30.420"
"NSW","117","Eden-Monaro","688","Captains Flat","3","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Count","3"
"NSW","117","Eden-Monaro","688","Captains Flat","3","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Percent","75.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Count","160"
"NSW","117","Eden-Monaro","688","Captains Flat","3","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Percent","51.780"
"NSW","117","Eden-Monaro","688","Captains Flat","3","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Count","14"
"NSW","117","Eden-Monaro","688","Captains Flat","3","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Percent","4.530"
"NSW","117","Eden-Monaro","688","Captains Flat","3","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Count","33"
"NSW","117","Eden-Monaro","688","Captains Flat","3","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Percent","10.680"
"NSW","117","Eden-Monaro","688","Captains Flat","3","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Count","8"
"NSW","117","Eden-Monaro","688","Captains Flat","3","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Percent","2.590"
"NSW","117","Eden-Monaro","688","Captains Flat","3","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Count","1"
"NSW","117","Eden-Monaro","688","Captains Flat","3","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Percent","25.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","3","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","3","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Count","-4"
"NSW","117","Eden-Monaro","688","Captains Flat","3","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Percent","-100.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Count","94"
"NSW","117","Eden-Monaro","688","Captains Flat","4","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Percent","30.420"
"NSW","117","Eden-Monaro","688","Captains Flat","4","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Count","160"
"NSW","117","Eden-Monaro","688","Captains Flat","4","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Percent","51.780"
"NSW","117","Eden-Monaro","688","Captains Flat","4","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Count","19"
"NSW","117","Eden-Monaro","688","Captains Flat","4","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Percent","6.150"
"NSW","117","Eden-Monaro","688","Captains Flat","4","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Count","5"
"NSW","117","Eden-Monaro","688","Captains Flat","4","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Percent","62.500"
"NSW","117","Eden-Monaro","688","Captains Flat","4","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Count","36"
"NSW","117","Eden-Monaro","688","Captains Flat","4","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Percent","11.650"
"NSW","117","Eden-Monaro","688","Captains Flat","4","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Count","3"
"NSW","117","Eden-Monaro","688","Captains Flat","4","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Percent","37.500"
"NSW","117","Eden-Monaro","688","Captains Flat","4","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Count","-8"
"NSW","117","Eden-Monaro","688","Captains Flat","4","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Percent","-100.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","4","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","4","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Count","97"
"NSW","117","Eden-Monaro","688","Captains Flat","5","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Percent","31.390"
"NSW","117","Eden-Monaro","688","Captains Flat","5","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Count","3"
"NSW","117","Eden-Monaro","688","Captains Flat","5","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Percent","15.790"
"NSW","117","Eden-Monaro","688","Captains Flat","5","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Count","169"
"NSW","117","Eden-Monaro","688","Captains Flat","5","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Percent","54.690"
"NSW","117","Eden-Monaro","688","Captains Flat","5","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Count","9"
"NSW","117","Eden-Monaro","688","Captains Flat","5","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Percent","47.370"
"NSW","117","Eden-Monaro","688","Captains Flat","5","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Count","-19"
"NSW","117","Eden-Monaro","688","Captains Flat","5","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Percent","-100.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Count","43"
"NSW","117","Eden-Monaro","688","Captains Flat","5","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Percent","13.920"
"NSW","117","Eden-Monaro","688","Captains Flat","5","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Count","7"
"NSW","117","Eden-Monaro","688","Captains Flat","5","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Percent","36.840"
"NSW","117","Eden-Monaro","688","Captains Flat","5","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","5","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","5","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Count","105"
"NSW","117","Eden-Monaro","688","Captains Flat","6","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Percent","33.980"
"NSW","117","Eden-Monaro","688","Captains Flat","6","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Count","8"
"NSW","117","Eden-Monaro","688","Captains Flat","6","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Percent","18.600"
"NSW","117","Eden-Monaro","688","Captains Flat","6","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Count","204"
"NSW","117","Eden-Monaro","688","Captains Flat","6","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Percent","66.020"
"NSW","117","Eden-Monaro","688","Captains Flat","6","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Count","35"
"NSW","117","Eden-Monaro","688","Captains Flat","6","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Percent","81.400"
"NSW","117","Eden-Monaro","688","Captains Flat","6","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Count","-43"
"NSW","117","Eden-Monaro","688","Captains Flat","6","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Percent","-100.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","688","Captains Flat","6","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","688","Captains Flat","6","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Count","92"
"NSW","117","Eden-Monaro","690","Central Tilba","0","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Percent","27.380"
"NSW","117","Eden-Monaro","690","Central Tilba","0","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Count","6"
"NSW","117","Eden-Monaro","690","Central Tilba","0","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Percent","1.790"
"NSW","117","Eden-Monaro","690","Central Tilba","0","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Count","154"
"NSW","117","Eden-Monaro","690","Central Tilba","0","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Percent","45.830"
"NSW","117","Eden-Monaro","690","Central Tilba","0","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Count","11"
"NSW","117","Eden-Monaro","690","Central Tilba","0","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Percent","3.270"
"NSW","117","Eden-Monaro","690","Central Tilba","0","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Count","69"
"NSW","117","Eden-Monaro","690","Central Tilba","0","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Preference Percent","20.540"
"NSW","117","Eden-Monaro","690","Central Tilba","0","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","5","23239","MOORE","Catherine Patricia","GRN","Australian Greens","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Preference Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","6","23410","GOUMAS","Costas","CEC","Citizens Electoral Council of Australia","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Count","2"
"NSW","117","Eden-Monaro","690","Central Tilba","0","7","24751","THALER","Andrew Evan","IND","Independent","N","Preference Percent","0.600"
"NSW","117","Eden-Monaro","690","Central Tilba","0","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","7","24751","THALER","Andrew Evan","IND","Independent","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","0","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Count","2"
"NSW","117","Eden-Monaro","690","Central Tilba","0","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Preference Percent","0.600"
"NSW","117","Eden-Monaro","690","Central Tilba","0","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","0","8","24578","CATTON","Warren Roy","CDP","Christian Democratic Party (Fred Nile Group)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","1","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Count","92"
"NSW","117","Eden-Monaro","690","Central Tilba","1","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Preference Percent","27.380"
"NSW","117","Eden-Monaro","690","Central Tilba","1","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","1","1","23189","HENDY","Peter William","LP","Liberal Party of Australia, NSW Division","Y","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","1","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Count","6"
"NSW","117","Eden-Monaro","690","Central Tilba","1","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Preference Percent","1.790"
"NSW","117","Eden-Monaro","690","Central Tilba","1","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","1","2","23171","TYE","Martin Alfred","SPP","Australian Stable Population Party","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","1","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Count","154"
"NSW","117","Eden-Monaro","690","Central Tilba","1","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Preference Percent","45.830"
"NSW","117","Eden-Monaro","690","Central Tilba","1","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Count","0"
"NSW","117","Eden-Monaro","690","Central Tilba","1","3","24547","KELLY","Michael Joseph","ALP","Australian Labor Party (N.S.W. Branch)","N","Transfer Percent","0.000"
"NSW","117","Eden-Monaro","690","Central Tilba","1","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Count","11"
"NSW","117","Eden-Monaro","690","Central Tilba","1","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Preference Percent","3.270"
"NSW","117","Eden-Monaro","690","Central Tilba","1","4","24255","LYNCH","Dean Osbourne","PUP","Palmer United Party","N","Transfer Count","0"
